[rospy.client][INFO] 2017-03-30 15:25:19,144: init_node, name[/acrobot_control_node], pid[8758]
[xmlrpc][INFO] 2017-03-30 15:25:19,145: XML-RPC server binding to 0.0.0.0:0
[xmlrpc][INFO] 2017-03-30 15:25:19,145: Started XML-RPC server [http://hancheol:38854/]
[rospy.init][INFO] 2017-03-30 15:25:19,145: ROS Slave URI: [http://hancheol:38854/]
[rospy.impl.masterslave][INFO] 2017-03-30 15:25:19,145: _ready: http://hancheol:38854/
[rospy.registration][INFO] 2017-03-30 15:25:19,146: Registering with master node http://localhost:11311
[xmlrpc][INFO] 2017-03-30 15:25:19,147: xml rpc node: starting XML-RPC server
[rospy.init][INFO] 2017-03-30 15:25:19,246: registered with master
[rospy.rosout][INFO] 2017-03-30 15:25:19,247: initializing /rosout core topic
[rospy.rosout][INFO] 2017-03-30 15:25:19,250: connected to core topic /rosout
[rospy.simtime][INFO] 2017-03-30 15:25:19,251: initializing /clock core topic
[rospy.simtime][INFO] 2017-03-30 15:25:19,255: connected to core topic /clock
[rosout][INFO] 2017-03-30 15:25:38,395: /acrobot_control_node, u = -0.103759
[rosout][INFO] 2017-03-30 15:25:38,405: /acrobot_control_node, u = -0.104789
[rosout][INFO] 2017-03-30 15:25:38,419: /acrobot_control_node, u = -0.104789
[rosout][INFO] 2017-03-30 15:25:38,429: /acrobot_control_node, u = -0.105713
[rosout][INFO] 2017-03-30 15:25:38,442: /acrobot_control_node, u = -0.105713
[rosout][INFO] 2017-03-30 15:25:38,451: /acrobot_control_node, u = -0.106535
[rosout][INFO] 2017-03-30 15:25:38,463: /acrobot_control_node, u = -0.106535
[rosout][INFO] 2017-03-30 15:25:38,471: /acrobot_control_node, u = -0.107261
[rosout][INFO] 2017-03-30 15:25:38,484: /acrobot_control_node, u = -0.107261
[rosout][INFO] 2017-03-30 15:25:38,495: /acrobot_control_node, u = -0.107895
[rosout][INFO] 2017-03-30 15:25:38,505: /acrobot_control_node, u = -0.107895
[rosout][INFO] 2017-03-30 15:25:38,516: /acrobot_control_node, u = -0.108444
[rosout][INFO] 2017-03-30 15:25:38,525: /acrobot_control_node, u = -0.108444
[rosout][INFO] 2017-03-30 15:25:38,535: /acrobot_control_node, u = -0.108915
[rosout][INFO] 2017-03-30 15:25:38,554: /acrobot_control_node, u = -0.109309
[rosout][INFO] 2017-03-30 15:25:38,556: /acrobot_control_node, u = -0.109309
[rosout][INFO] 2017-03-30 15:25:38,567: /acrobot_control_node, u = -0.109309
[rosout][INFO] 2017-03-30 15:25:38,578: /acrobot_control_node, u = -0.109620
[rosout][INFO] 2017-03-30 15:25:38,591: /acrobot_control_node, u = -0.109620
[rosout][INFO] 2017-03-30 15:25:38,602: /acrobot_control_node, u = -0.109849
[rosout][INFO] 2017-03-30 15:25:38,612: /acrobot_control_node, u = -0.109849
[rosout][INFO] 2017-03-30 15:25:38,625: /acrobot_control_node, u = -0.109997
[rosout][INFO] 2017-03-30 15:25:38,635: /acrobot_control_node, u = -0.109997
[rosout][INFO] 2017-03-30 15:25:38,646: /acrobot_control_node, u = -0.110061
[rosout][INFO] 2017-03-30 15:25:38,657: /acrobot_control_node, u = -0.110061
[rosout][INFO] 2017-03-30 15:25:38,667: /acrobot_control_node, u = -0.110036
[rosout][INFO] 2017-03-30 15:25:38,692: /acrobot_control_node, u = -0.110036
[rosout][INFO] 2017-03-30 15:25:38,704: /acrobot_control_node, u = -0.109921
[rosout][INFO] 2017-03-30 15:25:38,712: /acrobot_control_node, u = -0.109921
[rosout][INFO] 2017-03-30 15:25:38,723: /acrobot_control_node, u = -0.109711
[rosout][INFO] 2017-03-30 15:25:38,731: /acrobot_control_node, u = -0.109711
[rosout][INFO] 2017-03-30 15:25:38,742: /acrobot_control_node, u = -0.109405
[rosout][INFO] 2017-03-30 15:25:38,753: /acrobot_control_node, u = -0.109405
[rosout][INFO] 2017-03-30 15:25:38,766: /acrobot_control_node, u = -0.109000
[rosout][INFO] 2017-03-30 15:25:38,777: /acrobot_control_node, u = -0.109000
[rosout][INFO] 2017-03-30 15:25:38,790: /acrobot_control_node, u = -0.108500
[rosout][INFO] 2017-03-30 15:25:38,799: /acrobot_control_node, u = -0.108500
[rosout][INFO] 2017-03-30 15:25:38,808: /acrobot_control_node, u = -0.107905
[rosout][INFO] 2017-03-30 15:25:38,820: /acrobot_control_node, u = -0.107905
[rosout][INFO] 2017-03-30 15:25:38,832: /acrobot_control_node, u = -0.107219
[rosout][INFO] 2017-03-30 15:25:38,842: /acrobot_control_node, u = -0.107219
[rosout][INFO] 2017-03-30 15:25:38,851: /acrobot_control_node, u = -0.106451
[rosout][INFO] 2017-03-30 15:25:38,867: /acrobot_control_node, u = -0.106451
[rosout][INFO] 2017-03-30 15:25:38,874: /acrobot_control_node, u = -0.105606
[rosout][INFO] 2017-03-30 15:25:38,882: /acrobot_control_node, u = -0.105606
[rosout][INFO] 2017-03-30 15:25:38,895: /acrobot_control_node, u = -0.104689
[rosout][INFO] 2017-03-30 15:25:38,904: /acrobot_control_node, u = -0.104689
[rosout][INFO] 2017-03-30 15:25:38,915: /acrobot_control_node, u = -0.103698
[rosout][INFO] 2017-03-30 15:25:38,923: /acrobot_control_node, u = -0.103698
[rosout][INFO] 2017-03-30 15:25:38,937: /acrobot_control_node, u = -0.102629
[rosout][INFO] 2017-03-30 15:25:38,946: /acrobot_control_node, u = -0.102629
[rosout][INFO] 2017-03-30 15:25:38,956: /acrobot_control_node, u = -0.101500
[rosout][INFO] 2017-03-30 15:25:38,965: /acrobot_control_node, u = -0.101500
[rosout][INFO] 2017-03-30 15:25:38,980: /acrobot_control_node, u = -0.100324
[rosout][INFO] 2017-03-30 15:25:38,989: /acrobot_control_node, u = -0.100324
[rosout][INFO] 2017-03-30 15:25:38,999: /acrobot_control_node, u = -0.099102
[rosout][INFO] 2017-03-30 15:25:39,013: /acrobot_control_node, u = -0.099102
[rosout][INFO] 2017-03-30 15:25:39,023: /acrobot_control_node, u = -0.097836
[rosout][INFO] 2017-03-30 15:25:39,034: /acrobot_control_node, u = -0.097836
[rosout][INFO] 2017-03-30 15:25:39,047: /acrobot_control_node, u = -0.096535
[rosout][INFO] 2017-03-30 15:25:39,057: /acrobot_control_node, u = -0.096535
[rosout][INFO] 2017-03-30 15:25:39,067: /acrobot_control_node, u = -0.095202
[rosout][INFO] 2017-03-30 15:25:39,078: /acrobot_control_node, u = -0.095202
[rosout][INFO] 2017-03-30 15:25:39,090: /acrobot_control_node, u = -0.093839
[rosout][INFO] 2017-03-30 15:25:39,098: /acrobot_control_node, u = -0.093839
[rosout][INFO] 2017-03-30 15:25:39,108: /acrobot_control_node, u = -0.092442
[rosout][INFO] 2017-03-30 15:25:39,120: /acrobot_control_node, u = -0.092442
[rosout][INFO] 2017-03-30 15:25:39,128: /acrobot_control_node, u = -0.091010
[rosout][INFO] 2017-03-30 15:25:39,142: /acrobot_control_node, u = -0.091010
[rosout][INFO] 2017-03-30 15:25:39,150: /acrobot_control_node, u = -0.089558
[rosout][INFO] 2017-03-30 15:25:39,162: /acrobot_control_node, u = -0.089558
[rosout][INFO] 2017-03-30 15:25:39,171: /acrobot_control_node, u = -0.088095
[rosout][INFO] 2017-03-30 15:25:39,183: /acrobot_control_node, u = -0.088095
[rosout][INFO] 2017-03-30 15:25:39,190: /acrobot_control_node, u = -0.086620
[rosout][INFO] 2017-03-30 15:25:39,200: /acrobot_control_node, u = -0.086620
[rosout][INFO] 2017-03-30 15:25:39,210: /acrobot_control_node, u = -0.085134
[rosout][INFO] 2017-03-30 15:25:39,220: /acrobot_control_node, u = -0.085134
[rosout][INFO] 2017-03-30 15:25:39,231: /acrobot_control_node, u = -0.083641
[rosout][INFO] 2017-03-30 15:25:39,241: /acrobot_control_node, u = -0.083641
[rosout][INFO] 2017-03-30 15:25:39,251: /acrobot_control_node, u = -0.082141
[rosout][INFO] 2017-03-30 15:25:39,262: /acrobot_control_node, u = -0.082141
[rosout][INFO] 2017-03-30 15:25:39,273: /acrobot_control_node, u = -0.080649
[rosout][INFO] 2017-03-30 15:25:39,284: /acrobot_control_node, u = -0.080649
[rosout][INFO] 2017-03-30 15:25:39,297: /acrobot_control_node, u = -0.079165
[rosout][INFO] 2017-03-30 15:25:39,308: /acrobot_control_node, u = -0.079165
[rosout][INFO] 2017-03-30 15:25:39,319: /acrobot_control_node, u = -0.077689
[rosout][INFO] 2017-03-30 15:25:39,332: /acrobot_control_node, u = -0.077689
[rosout][INFO] 2017-03-30 15:25:39,343: /acrobot_control_node, u = -0.076233
[rosout][INFO] 2017-03-30 15:25:39,356: /acrobot_control_node, u = -0.074802
[rosout][INFO] 2017-03-30 15:25:39,365: /acrobot_control_node, u = -0.074802
[rosout][INFO] 2017-03-30 15:25:39,378: /acrobot_control_node, u = -0.074802
[rosout][INFO] 2017-03-30 15:25:39,390: /acrobot_control_node, u = -0.073439
[rosout][INFO] 2017-03-30 15:25:39,402: /acrobot_control_node, u = -0.073439
[rosout][INFO] 2017-03-30 15:25:39,412: /acrobot_control_node, u = -0.072131
[rosout][INFO] 2017-03-30 15:25:39,421: /acrobot_control_node, u = -0.072131
[rosout][INFO] 2017-03-30 15:25:39,435: /acrobot_control_node, u = -0.070855
[rosout][INFO] 2017-03-30 15:25:39,444: /acrobot_control_node, u = -0.070855
[rosout][INFO] 2017-03-30 15:25:39,454: /acrobot_control_node, u = -0.069599
[rosout][INFO] 2017-03-30 15:25:39,467: /acrobot_control_node, u = -0.069599
[rosout][INFO] 2017-03-30 15:25:39,476: /acrobot_control_node, u = -0.068379
[rosout][INFO] 2017-03-30 15:25:39,485: /acrobot_control_node, u = -0.068379
[rosout][INFO] 2017-03-30 15:25:39,500: /acrobot_control_node, u = -0.067204
[rosout][INFO] 2017-03-30 15:25:39,509: /acrobot_control_node, u = -0.067204
[rosout][INFO] 2017-03-30 15:25:39,521: /acrobot_control_node, u = -0.066072
[rosout][INFO] 2017-03-30 15:25:39,531: /acrobot_control_node, u = -0.066072
[rosout][INFO] 2017-03-30 15:25:39,544: /acrobot_control_node, u = -0.064995
[rosout][INFO] 2017-03-30 15:25:39,556: /acrobot_control_node, u = -0.064995
[rosout][INFO] 2017-03-30 15:25:39,565: /acrobot_control_node, u = -0.063986
[rosout][INFO] 2017-03-30 15:25:39,577: /acrobot_control_node, u = -0.063986
[rosout][INFO] 2017-03-30 15:25:39,585: /acrobot_control_node, u = -0.063049
[rosout][INFO] 2017-03-30 15:25:39,595: /acrobot_control_node, u = -0.063049
[rosout][INFO] 2017-03-30 15:25:39,605: /acrobot_control_node, u = -0.062190
[rosout][INFO] 2017-03-30 15:25:39,616: /acrobot_control_node, u = -0.062190
[rosout][INFO] 2017-03-30 15:25:39,627: /acrobot_control_node, u = -0.061412
[rosout][INFO] 2017-03-30 15:25:39,638: /acrobot_control_node, u = -0.061412
[rosout][INFO] 2017-03-30 15:25:39,649: /acrobot_control_node, u = -0.060712
[rosout][INFO] 2017-03-30 15:25:39,658: /acrobot_control_node, u = -0.060712
[rosout][INFO] 2017-03-30 15:25:39,671: /acrobot_control_node, u = -0.060088
[rosout][INFO] 2017-03-30 15:25:39,681: /acrobot_control_node, u = -0.060088
[rosout][INFO] 2017-03-30 15:25:39,689: /acrobot_control_node, u = -0.059539
[rosout][INFO] 2017-03-30 15:25:39,700: /acrobot_control_node, u = -0.059539
[rosout][INFO] 2017-03-30 15:25:39,712: /acrobot_control_node, u = -0.059067
[rosout][INFO] 2017-03-30 15:25:39,722: /acrobot_control_node, u = -0.059067
[rosout][INFO] 2017-03-30 15:25:39,734: /acrobot_control_node, u = -0.058670
[rosout][INFO] 2017-03-30 15:25:39,745: /acrobot_control_node, u = -0.058670
[rosout][INFO] 2017-03-30 15:25:39,755: /acrobot_control_node, u = -0.058346
[rosout][INFO] 2017-03-30 15:25:39,766: /acrobot_control_node, u = -0.058346
[rosout][INFO] 2017-03-30 15:25:39,778: /acrobot_control_node, u = -0.058097
[rosout][INFO] 2017-03-30 15:25:39,790: /acrobot_control_node, u = -0.058097
[rosout][INFO] 2017-03-30 15:25:39,799: /acrobot_control_node, u = -0.057919
[rosout][INFO] 2017-03-30 15:25:39,810: /acrobot_control_node, u = -0.057919
[rosout][INFO] 2017-03-30 15:25:39,822: /acrobot_control_node, u = -0.057813
[rosout][INFO] 2017-03-30 15:25:39,832: /acrobot_control_node, u = -0.057813
[rosout][INFO] 2017-03-30 15:25:39,842: /acrobot_control_node, u = -0.057781
[rosout][INFO] 2017-03-30 15:25:39,854: /acrobot_control_node, u = -0.057781
[rosout][INFO] 2017-03-30 15:25:39,865: /acrobot_control_node, u = -0.057824
[rosout][INFO] 2017-03-30 15:25:39,875: /acrobot_control_node, u = -0.057824
[rosout][INFO] 2017-03-30 15:25:39,887: /acrobot_control_node, u = -0.057943
[rosout][INFO] 2017-03-30 15:25:39,899: /acrobot_control_node, u = -0.057943
[rosout][INFO] 2017-03-30 15:25:39,910: /acrobot_control_node, u = -0.058139
[rosout][INFO] 2017-03-30 15:25:39,921: /acrobot_control_node, u = -0.058139
[rosout][INFO] 2017-03-30 15:25:39,932: /acrobot_control_node, u = -0.058411
[rosout][INFO] 2017-03-30 15:25:39,940: /acrobot_control_node, u = -0.058411
[rosout][INFO] 2017-03-30 15:25:39,952: /acrobot_control_node, u = -0.058759
[rosout][INFO] 2017-03-30 15:25:39,965: /acrobot_control_node, u = -0.058842
[rosout][INFO] 2017-03-30 15:25:39,974: /acrobot_control_node, u = -0.059183
[rosout][INFO] 2017-03-30 15:25:39,986: /acrobot_control_node, u = -0.059183
[rosout][INFO] 2017-03-30 15:25:39,996: /acrobot_control_node, u = -0.059679
[rosout][INFO] 2017-03-30 15:25:40,005: /acrobot_control_node, u = -0.059679
[rosout][INFO] 2017-03-30 15:25:40,019: /acrobot_control_node, u = -0.060249
[rosout][INFO] 2017-03-30 15:25:40,028: /acrobot_control_node, u = -0.060249
[rosout][INFO] 2017-03-30 15:25:40,039: /acrobot_control_node, u = -0.060891
[rosout][INFO] 2017-03-30 15:25:40,056: /acrobot_control_node, u = -0.061602
[rosout][INFO] 2017-03-30 15:25:40,061: /acrobot_control_node, u = -0.061602
[rosout][INFO] 2017-03-30 15:25:40,070: /acrobot_control_node, u = -0.061602
[rosout][INFO] 2017-03-30 15:25:40,080: /acrobot_control_node, u = -0.062378
[rosout][INFO] 2017-03-30 15:25:40,092: /acrobot_control_node, u = -0.062378
[rosout][INFO] 2017-03-30 15:25:40,103: /acrobot_control_node, u = -0.063213
[rosout][INFO] 2017-03-30 15:25:40,112: /acrobot_control_node, u = -0.063213
[rosout][INFO] 2017-03-30 15:25:40,123: /acrobot_control_node, u = -0.064105
[rosout][INFO] 2017-03-30 15:25:40,134: /acrobot_control_node, u = -0.064105
[rosout][INFO] 2017-03-30 15:25:40,144: /acrobot_control_node, u = -0.065045
[rosout][INFO] 2017-03-30 15:25:40,156: /acrobot_control_node, u = -0.065045
[rosout][INFO] 2017-03-30 15:25:40,169: /acrobot_control_node, u = -0.066068
[rosout][INFO] 2017-03-30 15:25:40,178: /acrobot_control_node, u = -0.066068
[rosout][INFO] 2017-03-30 15:25:40,191: /acrobot_control_node, u = -0.067030
[rosout][INFO] 2017-03-30 15:25:40,200: /acrobot_control_node, u = -0.067030
[rosout][INFO] 2017-03-30 15:25:40,210: /acrobot_control_node, u = -0.068081
[rosout][INFO] 2017-03-30 15:25:40,221: /acrobot_control_node, u = -0.068081
[rosout][INFO] 2017-03-30 15:25:40,236: /acrobot_control_node, u = -0.069167
[rosout][INFO] 2017-03-30 15:25:40,247: /acrobot_control_node, u = -0.069167
[rosout][INFO] 2017-03-30 15:25:40,260: /acrobot_control_node, u = -0.070292
[rosout][INFO] 2017-03-30 15:25:40,269: /acrobot_control_node, u = -0.070292
[rosout][INFO] 2017-03-30 15:25:40,278: /acrobot_control_node, u = -0.071467
[rosout][INFO] 2017-03-30 15:25:40,289: /acrobot_control_node, u = -0.071467
[rosout][INFO] 2017-03-30 15:25:40,302: /acrobot_control_node, u = -0.072665
[rosout][INFO] 2017-03-30 15:25:40,310: /acrobot_control_node, u = -0.072665
[rosout][INFO] 2017-03-30 15:25:40,320: /acrobot_control_node, u = -0.073871
[rosout][INFO] 2017-03-30 15:25:40,330: /acrobot_control_node, u = -0.073871
[rosout][INFO] 2017-03-30 15:25:40,339: /acrobot_control_node, u = -0.075088
[rosout][INFO] 2017-03-30 15:25:40,351: /acrobot_control_node, u = -0.075088
[rosout][INFO] 2017-03-30 15:25:40,364: /acrobot_control_node, u = -0.076314
[rosout][INFO] 2017-03-30 15:25:40,372: /acrobot_control_node, u = -0.076314
[rosout][INFO] 2017-03-30 15:25:40,381: /acrobot_control_node, u = -0.077547
[rosout][INFO] 2017-03-30 15:25:40,397: /acrobot_control_node, u = -0.077547
[rosout][INFO] 2017-03-30 15:25:40,405: /acrobot_control_node, u = -0.078791
[rosout][INFO] 2017-03-30 15:25:40,415: /acrobot_control_node, u = -0.078791
[rosout][INFO] 2017-03-30 15:25:40,428: /acrobot_control_node, u = -0.080026
[rosout][INFO] 2017-03-30 15:25:40,438: /acrobot_control_node, u = -0.080026
[rosout][INFO] 2017-03-30 15:25:40,450: /acrobot_control_node, u = -0.081259
[rosout][INFO] 2017-03-30 15:25:40,464: /acrobot_control_node, u = -0.081259
[rosout][INFO] 2017-03-30 15:25:40,473: /acrobot_control_node, u = -0.082486
[rosout][INFO] 2017-03-30 15:25:40,484: /acrobot_control_node, u = -0.082486
[rosout][INFO] 2017-03-30 15:25:40,495: /acrobot_control_node, u = -0.083693
[rosout][INFO] 2017-03-30 15:25:40,508: /acrobot_control_node, u = -0.083693
[rosout][INFO] 2017-03-30 15:25:40,518: /acrobot_control_node, u = -0.084877
[rosout][INFO] 2017-03-30 15:25:40,530: /acrobot_control_node, u = -0.084877
[rosout][INFO] 2017-03-30 15:25:40,538: /acrobot_control_node, u = -0.086038
[rosout][INFO] 2017-03-30 15:25:40,550: /acrobot_control_node, u = -0.086038
[rosout][INFO] 2017-03-30 15:25:40,561: /acrobot_control_node, u = -0.087181
[rosout][INFO] 2017-03-30 15:25:40,572: /acrobot_control_node, u = -0.087181
[rosout][INFO] 2017-03-30 15:25:40,583: /acrobot_control_node, u = -0.088314
[rosout][INFO] 2017-03-30 15:25:40,594: /acrobot_control_node, u = -0.088314
[rosout][INFO] 2017-03-30 15:25:40,604: /acrobot_control_node, u = -0.089431
[rosout][INFO] 2017-03-30 15:25:40,615: /acrobot_control_node, u = -0.089431
[rosout][INFO] 2017-03-30 15:25:40,626: /acrobot_control_node, u = -0.090516
[rosout][INFO] 2017-03-30 15:25:40,638: /acrobot_control_node, u = -0.090516
[rosout][INFO] 2017-03-30 15:25:40,648: /acrobot_control_node, u = -0.091564
[rosout][INFO] 2017-03-30 15:25:40,660: /acrobot_control_node, u = -0.091564
[rosout][INFO] 2017-03-30 15:25:40,670: /acrobot_control_node, u = -0.092577
[rosout][INFO] 2017-03-30 15:25:40,681: /acrobot_control_node, u = -0.092577
[rosout][INFO] 2017-03-30 15:25:40,693: /acrobot_control_node, u = -0.093553
[rosout][INFO] 2017-03-30 15:25:40,707: /acrobot_control_node, u = -0.093553
[rosout][INFO] 2017-03-30 15:25:40,716: /acrobot_control_node, u = -0.094481
[rosout][INFO] 2017-03-30 15:25:40,728: /acrobot_control_node, u = -0.094481
[rosout][INFO] 2017-03-30 15:25:40,737: /acrobot_control_node, u = -0.095361
[rosout][INFO] 2017-03-30 15:25:40,748: /acrobot_control_node, u = -0.095361
[rosout][INFO] 2017-03-30 15:25:40,757: /acrobot_control_node, u = -0.096182
[rosout][INFO] 2017-03-30 15:25:40,768: /acrobot_control_node, u = -0.096182
[rosout][INFO] 2017-03-30 15:25:40,779: /acrobot_control_node, u = -0.096944
[rosout][INFO] 2017-03-30 15:25:40,789: /acrobot_control_node, u = -0.096944
[rosout][INFO] 2017-03-30 15:25:40,803: /acrobot_control_node, u = -0.097647
[rosout][INFO] 2017-03-30 15:25:40,811: /acrobot_control_node, u = -0.097647
[rosout][INFO] 2017-03-30 15:25:40,819: /acrobot_control_node, u = -0.098294
[rosout][INFO] 2017-03-30 15:25:40,829: /acrobot_control_node, u = -0.098294
[rosout][INFO] 2017-03-30 15:25:40,841: /acrobot_control_node, u = -0.098876
[rosout][INFO] 2017-03-30 15:25:40,852: /acrobot_control_node, u = -0.098876
[rosout][INFO] 2017-03-30 15:25:40,861: /acrobot_control_node, u = -0.099390
[rosout][INFO] 2017-03-30 15:25:40,872: /acrobot_control_node, u = -0.099390
[rosout][INFO] 2017-03-30 15:25:40,883: /acrobot_control_node, u = -0.099837
[rosout][INFO] 2017-03-30 15:25:40,893: /acrobot_control_node, u = -0.099837
[rosout][INFO] 2017-03-30 15:25:40,903: /acrobot_control_node, u = -0.100224
[rosout][INFO] 2017-03-30 15:25:40,916: /acrobot_control_node, u = -0.100224
[rosout][INFO] 2017-03-30 15:25:40,927: /acrobot_control_node, u = -0.100552
[rosout][INFO] 2017-03-30 15:25:40,938: /acrobot_control_node, u = -0.100552
[rosout][INFO] 2017-03-30 15:25:40,950: /acrobot_control_node, u = -0.100814
[rosout][INFO] 2017-03-30 15:25:40,961: /acrobot_control_node, u = -0.100814
[rosout][INFO] 2017-03-30 15:25:40,972: /acrobot_control_node, u = -0.101011
[rosout][INFO] 2017-03-30 15:25:40,984: /acrobot_control_node, u = -0.101011
[rosout][INFO] 2017-03-30 15:25:40,991: /acrobot_control_node, u = -0.101143
[rosout][INFO] 2017-03-30 15:25:41,001: /acrobot_control_node, u = -0.101143
[rosout][INFO] 2017-03-30 15:25:41,011: /acrobot_control_node, u = -0.101212
[rosout][INFO] 2017-03-30 15:25:41,022: /acrobot_control_node, u = -0.101212
[rosout][INFO] 2017-03-30 15:25:41,032: /acrobot_control_node, u = -0.101218
[rosout][INFO] 2017-03-30 15:25:41,041: /acrobot_control_node, u = -0.101218
[rosout][INFO] 2017-03-30 15:25:41,051: /acrobot_control_node, u = -0.101163
[rosout][INFO] 2017-03-30 15:25:41,061: /acrobot_control_node, u = -0.101163
[rosout][INFO] 2017-03-30 15:25:41,071: /acrobot_control_node, u = -0.101046
[rosout][INFO] 2017-03-30 15:25:41,081: /acrobot_control_node, u = -0.101046
[rosout][INFO] 2017-03-30 15:25:41,091: /acrobot_control_node, u = -0.100868
[rosout][INFO] 2017-03-30 15:25:41,101: /acrobot_control_node, u = -0.100868
[rosout][INFO] 2017-03-30 15:25:41,110: /acrobot_control_node, u = -0.100616
[rosout][INFO] 2017-03-30 15:25:41,120: /acrobot_control_node, u = -0.100616
[rosout][INFO] 2017-03-30 15:25:41,133: /acrobot_control_node, u = -0.100331
[rosout][INFO] 2017-03-30 15:25:41,144: /acrobot_control_node, u = -0.100331
[rosout][INFO] 2017-03-30 15:25:41,154: /acrobot_control_node, u = -0.099975
[rosout][INFO] 2017-03-30 15:25:41,165: /acrobot_control_node, u = -0.099975
[rosout][INFO] 2017-03-30 15:25:41,176: /acrobot_control_node, u = -0.099560
[rosout][INFO] 2017-03-30 15:25:41,188: /acrobot_control_node, u = -0.099560
[rosout][INFO] 2017-03-30 15:25:41,197: /acrobot_control_node, u = -0.099086
[rosout][INFO] 2017-03-30 15:25:41,206: /acrobot_control_node, u = -0.099086
[rosout][INFO] 2017-03-30 15:25:41,215: /acrobot_control_node, u = -0.098553
[rosout][INFO] 2017-03-30 15:25:41,226: /acrobot_control_node, u = -0.098553
[rosout][INFO] 2017-03-30 15:25:41,237: /acrobot_control_node, u = -0.097968
[rosout][INFO] 2017-03-30 15:25:41,247: /acrobot_control_node, u = -0.097968
[rosout][INFO] 2017-03-30 15:25:41,257: /acrobot_control_node, u = -0.097334
[rosout][INFO] 2017-03-30 15:25:41,269: /acrobot_control_node, u = -0.097334
[rosout][INFO] 2017-03-30 15:25:41,279: /acrobot_control_node, u = -0.096651
[rosout][INFO] 2017-03-30 15:25:41,288: /acrobot_control_node, u = -0.096651
[rosout][INFO] 2017-03-30 15:25:41,304: /acrobot_control_node, u = -0.095920
[rosout][INFO] 2017-03-30 15:25:41,308: /acrobot_control_node, u = -0.095920
[rosout][INFO] 2017-03-30 15:25:41,318: /acrobot_control_node, u = -0.095137
[rosout][INFO] 2017-03-30 15:25:41,327: /acrobot_control_node, u = -0.095137
[rosout][INFO] 2017-03-30 15:25:41,338: /acrobot_control_node, u = -0.094305
[rosout][INFO] 2017-03-30 15:25:41,348: /acrobot_control_node, u = -0.094305
[rosout][INFO] 2017-03-30 15:25:41,358: /acrobot_control_node, u = -0.093444
[rosout][INFO] 2017-03-30 15:25:41,368: /acrobot_control_node, u = -0.093444
[rosout][INFO] 2017-03-30 15:25:41,378: /acrobot_control_node, u = -0.092552
[rosout][INFO] 2017-03-30 15:25:41,389: /acrobot_control_node, u = -0.092552
[rosout][INFO] 2017-03-30 15:25:41,402: /acrobot_control_node, u = -0.091635
[rosout][INFO] 2017-03-30 15:25:41,409: /acrobot_control_node, u = -0.091635
[rosout][INFO] 2017-03-30 15:25:41,421: /acrobot_control_node, u = -0.090696
[rosout][INFO] 2017-03-30 15:25:41,437: /acrobot_control_node, u = -0.090696
[rosout][INFO] 2017-03-30 15:25:41,452: /acrobot_control_node, u = -0.090696
[rosout][INFO] 2017-03-30 15:25:41,460: /acrobot_control_node, u = -0.088743
[rosout][INFO] 2017-03-30 15:25:41,466: /acrobot_control_node, u = -0.088743
[rosout][INFO] 2017-03-30 15:25:41,475: /acrobot_control_node, u = -0.088743
[rosout][INFO] 2017-03-30 15:25:41,485: /acrobot_control_node, u = -0.087703
[rosout][INFO] 2017-03-30 15:25:41,494: /acrobot_control_node, u = -0.087703
[rosout][INFO] 2017-03-30 15:25:41,505: /acrobot_control_node, u = -0.086669
[rosout][INFO] 2017-03-30 15:25:41,515: /acrobot_control_node, u = -0.086669
[rosout][INFO] 2017-03-30 15:25:41,526: /acrobot_control_node, u = -0.085641
[rosout][INFO] 2017-03-30 15:25:41,538: /acrobot_control_node, u = -0.085641
[rosout][INFO] 2017-03-30 15:25:41,548: /acrobot_control_node, u = -0.084623
[rosout][INFO] 2017-03-30 15:25:41,559: /acrobot_control_node, u = -0.084623
[rosout][INFO] 2017-03-30 15:25:41,569: /acrobot_control_node, u = -0.083616
[rosout][INFO] 2017-03-30 15:25:41,581: /acrobot_control_node, u = -0.083616
[rosout][INFO] 2017-03-30 15:25:41,592: /acrobot_control_node, u = -0.082614
[rosout][INFO] 2017-03-30 15:25:41,604: /acrobot_control_node, u = -0.082614
[rosout][INFO] 2017-03-30 15:25:41,614: /acrobot_control_node, u = -0.081617
[rosout][INFO] 2017-03-30 15:25:41,624: /acrobot_control_node, u = -0.081617
[rosout][INFO] 2017-03-30 15:25:41,638: /acrobot_control_node, u = -0.080628
[rosout][INFO] 2017-03-30 15:25:41,647: /acrobot_control_node, u = -0.080628
[rosout][INFO] 2017-03-30 15:25:41,660: /acrobot_control_node, u = -0.079645
[rosout][INFO] 2017-03-30 15:25:41,673: /acrobot_control_node, u = -0.079645
[rosout][INFO] 2017-03-30 15:25:41,685: /acrobot_control_node, u = -0.078662
[rosout][INFO] 2017-03-30 15:25:41,693: /acrobot_control_node, u = -0.078662
[rosout][INFO] 2017-03-30 15:25:41,703: /acrobot_control_node, u = -0.077680
[rosout][INFO] 2017-03-30 15:25:41,713: /acrobot_control_node, u = -0.077680
[rosout][INFO] 2017-03-30 15:25:41,724: /acrobot_control_node, u = -0.076708
[rosout][INFO] 2017-03-30 15:25:41,734: /acrobot_control_node, u = -0.076708
[rosout][INFO] 2017-03-30 15:25:41,745: /acrobot_control_node, u = -0.075755
[rosout][INFO] 2017-03-30 15:25:41,756: /acrobot_control_node, u = -0.075755
