[rospy.client][INFO] 2017-03-30 15:29:50,283: init_node, name[/acrobot_control_node], pid[9808]
[xmlrpc][INFO] 2017-03-30 15:29:50,284: XML-RPC server binding to 0.0.0.0:0
[xmlrpc][INFO] 2017-03-30 15:29:50,284: Started XML-RPC server [http://hancheol:37386/]
[rospy.impl.masterslave][INFO] 2017-03-30 15:29:50,284: _ready: http://hancheol:37386/
[rospy.init][INFO] 2017-03-30 15:29:50,284: ROS Slave URI: [http://hancheol:37386/]
[xmlrpc][INFO] 2017-03-30 15:29:50,286: xml rpc node: starting XML-RPC server
[rospy.registration][INFO] 2017-03-30 15:29:50,285: Registering with master node http://localhost:11311
[rospy.init][INFO] 2017-03-30 15:29:50,386: registered with master
[rospy.rosout][INFO] 2017-03-30 15:29:50,386: initializing /rosout core topic
[rospy.rosout][INFO] 2017-03-30 15:29:50,390: connected to core topic /rosout
[rospy.simtime][INFO] 2017-03-30 15:29:50,394: initializing /clock core topic
[rospy.simtime][INFO] 2017-03-30 15:29:50,405: connected to core topic /clock
[rosout][INFO] 2017-03-30 15:29:57,413: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,423: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,438: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,448: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,459: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,472: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,483: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,495: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,506: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,519: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,529: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,540: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,550: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,565: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,575: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,586: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,599: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,609: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,619: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,632: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,641: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,651: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,664: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,673: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,684: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,694: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,707: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,717: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,729: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,739: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,749: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,764: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,772: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,783: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,793: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,803: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,814: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,825: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,838: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,849: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,858: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,871: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,881: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,891: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,901: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,911: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,921: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,931: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,940: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,949: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,960: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,971: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,983: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:57,991: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,000: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,013: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,022: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,032: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,044: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,054: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,063: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,076: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,086: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,095: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,107: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,119: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,130: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,142: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,153: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,164: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,175: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,188: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,197: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,209: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,221: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,232: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,243: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,256: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,268: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,278: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,290: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,300: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,309: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,322: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,333: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,343: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,356: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,369: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,379: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,391: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,402: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,412: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,424: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,432: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,442: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,452: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,466: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,475: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,485: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,495: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,506: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,516: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,526: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,540: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,549: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,564: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,569: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,580: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,590: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,603: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,614: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,626: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,640: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,649: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,663: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,676: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,685: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,695: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,710: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,718: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,729: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,739: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,753: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,761: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,775: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,783: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,793: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,804: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,815: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,825: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,835: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,848: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,858: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,868: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,879: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,892: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,902: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,916: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,923: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,933: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,945: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,954: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,963: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,975: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,989: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:58,995: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,006: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,015: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,029: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,041: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,049: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,061: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,072: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,082: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,093: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,104: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,112: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,124: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,136: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,149: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,158: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,167: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,178: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,187: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,200: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,211: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,221: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,232: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,242: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,251: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,260: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,275: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,287: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,303: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,308: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,320: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,328: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,339: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,349: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,360: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,371: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,382: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,392: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,403: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,418: /acrobot_control_node, u = nan
[rosout][INFO] 2017-03-30 15:29:59,425: /acrobot_control_node, u = nan
[rospy.core][INFO] 2017-03-30 15:29:59,435: signal_shutdown [signal-2]
[rospy.internal][INFO] 2017-03-30 15:29:59,442: topic[/rrbot/joint2_torque_controller/command] removing connection to /gazebo
[rospy.internal][INFO] 2017-03-30 15:29:59,448: topic[/rosout] removing connection to /rosout
[rospy.internal][INFO] 2017-03-30 15:29:59,452: topic[/clock] removing connection to http://hancheol:44453/
[rospy.internal][INFO] 2017-03-30 15:29:59,454: topic[/rrbot/joint_states] removing connection to http://hancheol:44453/
[rospy.impl.masterslave][INFO] 2017-03-30 15:29:59,455: signal-2
[rospy.internal][WARNING] 2017-03-30 15:29:59,455: Unknown error initiating TCP/IP socket to hancheol:51975 (http://hancheol:44453/): Traceback (most recent call last):
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rospy/impl/tcpros_base.py", line 558, in connect
    self.local_endpoint = self.socket.getsockname()
AttributeError: 'NoneType' object has no attribute 'getsockname'

[rospy.core][INFO] 2017-03-30 15:30:00,072: signal_shutdown [atexit]
